TOWN,wanted,POINT_X,POINT_Y,NOFBI_Stru
Kabondo,0,34.88614518830,-0.43829740517,
Ahero,0,34.92262915090,-0.15647205177,
Nyamanya,0,34.90980406630,-0.50796318802,
Kibos,0,34.81084058350,-0.05750159891,
Kaimosi,0,34.84929216650,0.13808738804,
Kilgoris,0,34.87658250400,-1.00996229258,
Kapsakwony,0,34.70947188580,0.85559018600,
Kimilili,0,34.71151390510,0.79948592483,
Chesamisi,0,34.79274823310,0.84516968610,
Misikshu,0,34.75044180040,0.72812120368,
Webuye,0,34.76500154790,0.61901399461,TLK (OFC Terminals)
Matsi,0,34.68915497460,0.63547734211,
Bokoli,0,34.65605290580,0.72495427523,
Miendo,0,34.68423214060,0.67883253176,
Khayega,0,34.77133887570,0.21360845334,
Kakamega,0,34.75031488370,0.29121598370,County Headquaters
Musoli,0,34.66416147080,0.21550423371,
